name,average_revenue_per_movie
Selcuk Aydemir,8343173
Philip Kaufman,4999622
Anubhav Sinha,7129689
Simon Verhoeven,16628082
Robert Altman,2266916
Enrico Casarosa,49788012
Hur Jin-ho,16577089
Louis Clichy,49723183
Javier Fesser,12399827
Cheng He,12393960
Bruce Neibaur,49406714
Sean Penn,8229369
Fred Cavaye,8228550
Siddique,12332311
Brett Leonard,6161110
Guang Fu Yang,16424191
Nicholas Hytner,7004736
Zhou Tuo Ru,48905977
Walt Dohrn,48872962
Christian Duguay,6919500
Andrew Dominik,8059926
Mark Mylod,24131159
John R. Lee,48173812
Mutou MTJJ,48104407
Zach Braff,12010109
Leo Zhang,24010964
Jacques Audiard,9579258
Will Becher,47862290
Ayan Mukherjee,23916480
Paul Schrader,2650088
Liu Jiang,23845886
Sriram Raghavan,23777263
Jorge R. Gutierrez,47500000
Ava Duvernay,9487235
James Ivory,2632109
Richard Eyre,5910145
Fuyuan Liu,15756574
Xavier Beauvois,11805368
Chris Carter,47188314
Tobe Hooper,5233349
Ding Leang,46998773
Miguel Arteta,5870741
Rupert Wainwright,15645805
Brothers Strause,46848618
Justin Baldoni,23412494
Randall Wallace,11685565
Katsuhide Motoki,9316354
Adrian Grunberg,23279767
Boaz Yakin,5156330
Xu Hongyu,46389109
Craig Mazin,23193891
Patrick Tatopoulos,46339571
Olivia Newman,46308792
Aleksey Sidorov,23133303
Eichiro Hasumi,9223465
John Stockwell,3827756
Chin Kar Lok,45879283
Jenny Gage,22900097
Abhinav Singh Kashyap,22864235
Xie Dongshen,45698504
Ilya Kulikov,11403271
Andrei Kravchuk,9087578
Susanna Fogel,11359044
Chul-soo Jang,22643461
Wei Gu Chang,45060000
Mary Haverstick,44777735
Florent-Emilio Siri,22359532
Aleksey Nuzhnyy,6360705
Ben Falcone,8885380
David Carson,22164369
Andrew Douglas,21971152
Akira Nagai,10945077
Tim Robbins,14567004
Sooraj R. Barjatya,21800015
Olivia Wilde,14530653
Woo-suk Kang,10895139
Barry Jenkins,8715121
John A. Davis,21762334
Koan Hui,43272557
Vernie Yeung,43272557
Chris Gorak,43183292
Hideki Takeuchi,21435347
Saket Chaudhary,14244259
Abby Kohn,21324247
Marc Silverstein,21324247
Oleg Stepchenko,21278562
Gan Bi,21261219
Lee Hae-yeong,14149685
Paco Plaza,8482518
YÃ´ji Yamada,6053219
He Jiong,42237010
Nattawut Poonpiriya,21098823
Derek Cianfrance,14057344
Snow Zou,21024991
Luis Carlos Hueck,20975000
Drew Goddard,20974842
Pitof,41875667
Kivanc Baruonu,8372231
Juan Carlos Fresnadillo,10464727
Sylvain White,10455757
Jonathan Lynn,5178591
Kim Kwang-Sik,41282567
Simon McQuoid,41182228
Philippe Le Guay,8226635
Lu Le,41046927
Jorge Pareja,41039145
Pablo Larrain,4557832
Bronwen Hughes,20500000
Shao Yihui,40970000
Rob Greenberg,40928790
David Breashears,20437466
John Milius,5835714
Can Ulkay,10204045
Stephen Judson,40811529
Patricia Riggen,10195169
Ted Demme,5821503
Tom Ford,20350852
Haipeng Sun,20329278
Siddharth Anand,13531926
Caroline Link,20290469
An Zhanjun,20259225
Mohit Suri,5060174
Robert De Niro,20234853
Pat OâConnor,10116531
Kimble Rendall,20212112
Saul Dibb,10099682
Hak-soon Kim,40380376
Yong-ho Son,20178802
Gary McKendry,40284060
Toby Genkel,8048127
Andrew Fleming,4462652
Detlev Buck,5013817
Stuart Gordon,4011000
Carl Franklin,5716516
Don Taylor,10000000
Allen Coulter,19918940
Kim Hak-Soon,39769627
Francis Glebas,39767123
Arbaaz Khan,39690424
Lars Von Trier,3050324
Giles New,39628942
Rob Stevenhagen,39605172
Michael Hoffman,6596665
Julie Anne Robinson,19755629
Jae-gyoo Lee,39504707
Paolo Genovese,7900216
Stuart Hazeldine,19737195
Katsuo Fukuzawa,19729728
Jay Chandrasekhar,5631773
Jayson Thiessen,19704769
Debbie Isitt,6563058
Douglas Mackinnon,19570170
Luca Guadagnino,3554996
Dwight H. Little,3527273
Woody Hui,38611941
George C. Wolfe,7684348
Percy Adlon,19207304
Andre Ovredal,6375318
Pascal Chaumeil,12713645
Will Finn,19050847
Orkenbek Baysenbay,38000000
Alain Gsponer,7590157
Oliver Hirschbiegel,9472527
Ilya Naishuller,18939916
Rodrigo Cortes,9467618
Eric Bress,18919569
Alan Poul,37791172
Dustin Hoffman,37790578
J. Mackye Gruber,37713913
Jong-bin Yun,18847103
Bill Holderman,18844961
Ed Herzog,5377763
Mira Nair,3762145
Kelong Li,7514833
Salvatore Ficarra,12519256
Alessandro Siani,7509652
KÃ´jirÃ´ Hashimoto,12512781
Dorota Kobiela,18676524
Jean-Francois Richet,6225217
Hugh Welchman,37336640
Forest Whitaker,12394254
Mark Pellington,4641376
Fung Chih-chiang,18546347
Brad Anderson,3089608
Scott Frank,18522668
Juan Jose Campanella,18509184
Nanni Moretti,5283715
Gilles Lellouche,18475789
Youyin Wu,36895078
Tetsuro Kodama,36883759
Umesh Shukla,12275334
Mark Herman,12267391
Pang Ho-cheung,9186232
Zhi Li,18335000
Shunji Iwai,4069977
Kay Pollack,18280403
Won-Chan Hong,18260689
Sarah Gavron,12158522
Mennan Yapo,36294228
Michael Cuesta,12088775
John Wells,12079901
Dan Trachtenberg,18101712
Zach Helm,36130088
Choi Kook-Hee,18005477
Geoffrey Sax,18000000
KentarÃ´ Ãtani,36000000
Tetsuo Yajima,17963585
Sajid Khan,17915451
Tom Gormican,17908082
Ryo Tanaka,17881162
John Huston,1783039
Jie Han,35288134
Jean-Philippe Vine,35225538
Karan Johar,17606779
Christian Gudegast,17599772
Josie Rourke,11711442
Xu Jizhou,35045171
Eddie Murphy,35000000
Bille Woodruff,4999359
Grant Heslov,34920023
Matthew Warchus,17458657
Masakazu Hashimoto,11590705
Weiming Huang,17351363
Giddens Ko,11553477
Michael Winterbottom,1331532
Oleg Trofim,17309188
Ahn Sang-hoon,17302588
Tom Hanks,17270445
Shin-Yeon Won,34518596
Arthur Benzaquen,34510866
Florian Zeller,17235772
Holger Tappe,11480322
Norihiro Koizumi,11480174
Prachya Pinkaew,11468191
Yoshihiro Osugi,34395038
Chi-Leung Law,8595749
Peng Sanyuan,34244133
Dennie Gordon,8558622
Takahiko Kyogoku,17116210
Kay Cannon,11404095
Jared Hess,4882685
David Wain,6830886
Jin Mo-young,34012260
Shree Narayan Singh,17004313
Ken Scott,6800841
Brian Pimental,34000000
Kevin Rodney Sullivan,8493000
Ole Bornedal,6793948
Jane Campion,4235754
Leonard Nimoy,5635970
Wash Westmoreland,8431291
John Herzfeld,6744504
Tarek Boudali,11233227
Mandie Fletcher,16841419
Diederik Van Rooijen,16837138
Marius Balchunas,4810247
Dave Filoni,33533889
Zhang Yang,5582562
Sean McCormack,16739814
Robert Harmon,4759988
Lorna Cook,33300000
Akiva Schaffer,8312817
Nicolas Benamou,11083256
Riccardo Milani,4748548
Matthieu Delaporte,10988489
Danny Leiner,10981566
Martin Bourboulon,6587311
Everado Gout,16439426
Pablo Trapero,8217471
Hany Abu-Assad,6565649
Ariel Winograd,4685885
Bo Welch,32800000
Sarik Andreasyan,2980929
Isabel Coixet,2975775
David Lean,3270474
Neil LaBute,2724551
Jon S. Baird,8168073
Etan Cohen,16328931
Lee Jung-jae,32654971
Paolo Virzi,5415542
Guo Dalei,8119259
Chie Jen-Hao,32449600
Daniel Kwan,10810888
Daniel Scheinert,8108166
Arthur Hiller,1905882
Naoko Yamada,16151216
Kenneth Lonergan,10753895
David Wang,32227828
Joe Berlinger,2927235
Siu Tung,32123862
PaweÅ Pawlikowski,10672394
Li Fei,32007253
Bob Rafelson,4000000
Tae-ra Shin,31956249
Guohui Chen (éå½è¾),15960000
Gosho Aoyama,31887282
Douglas McGrath,10625925
Taichi Ishidate,15931288
Ahmed Khan,10614574
Eon-hie Lee,15897850
Ken Marino,15896985
Levan Gabriadze,15826303
Laurent Cantet,6301158
Fatih Akin,4485153
Maiwenn,7848791
Giuseppe Tornatore,4480832
Stefano Solima,15667632
Seth Rogen,15653186
Evan Goldberg,15653186
Jae Yong Kwak,3474474
Yi'nan Diao,15577636
R.J. Cutler,6228489
Shen Ao,31098014
Byeong-Heon Lee,10363819
Asger Leth,31001440
Hong-seon Kim,10314018
Howard Deutch,3088981
John Michael McDonagh,7715985
Bryan Bertino,7713594
Hans Petter Moland,4404556
Takehiko Shinjo,10270937
Harmony Korine,10263391
Farhan Akhtar,7673766
Kang Je-Kyu,7673021
Derek Hui,30658944
Liz Friedlander,30648427
Will Koopman,7655880
Barnaby Thompson,10195499
Florian David Fitz,15239684
Jerome Salle,7616197
Siddharth Malhotra,30444106
Shenyang Xiao,30355804
Peter Hedges,7583890
Tom Harper,6065358
John Hillcoat,10100297
Nicolas Bedos,6057483
Vijay Krishna Acharya,15092294
Wojciech Smarzowski,10004348
John Crowley,7499560
Indra Kumar,7486248
Jake Szymanski,14944214
Chang,9949455
Motonori Sakakibara,29753435
Julian Schnabel,4940951
Guo Degang,14773482
Gina Prince-Bythewood,5905797
Vikram Bhatt,4211785
Kwak Kyung-taek,9824932
Cedric Jimenez,5893735
Tae-Gyoon Kim,14716965
Eric Lavaine,4902705
Christian Alvart,3671760
Doze Niu,29338638
Jang Chang-won,29330234
Jae-Gyu Lee,29306967
Peter Ho-Sun Chan,29272914
Brian Tse,7314278
Danial Stamm,29131550
John Frankenheimer,1454061
Dong-Hyuk Hwang,9685553
Masayuki Ochiai,9679842
Irie Yu,9644608
Shakun Batra,14455673
Marc Rothemund,5779923
Chris Kentis,14444391
Castille Landon,5763866
David Moreau,7168504
Nicholas Jarecki,14292141
Joshua Michael Stern,9523702
Joel Hopkins,9521431
Sean McNamara,1097887
Haolin Song,14268519
Asif Kapadia,3556733
Russell Crowe,14221644
Nicolas Pesce,9480428
Zoya Akhtar,7076650
Jo Beom-gu,28211214
Xavier Dolan,3514982
Won-Tae Lee,14017395
Gene Stupnitsky,14016971
Wen Zhang,13995305
Carlos TherÃ³n,9317755
R. Balki,6978682
TÃ´ya SatÃ´,13955146
Abbas Mustan,13949994
Nick Moore,9251635
Do-young Kim,27728277
Hiroshi Nishitani,13863821
Meiert Avis,27723792
Kirill Kuzin,9215157
Sergio Castellitto,5524517
Stella Meghie,6902048
Roberto Santucci,5510746
David Schwimmer,13754499
Daniel Monzon,9133337
Lionel Steketee,9128007
Mark Williams,9102617
Marjane Satrapi,6809374
Gary Wang,9052674
David S.F. Wilson,13570634
Lee Toland Krieger,13519521
Hitoshi Ohne,6755578
Prabhu Deva,8994098
Sean Phillips,26982097
Eric Till,26935977
Imtiaz Ali,6727225
Zhou Sun,8924779
Andy Lau,26772008
Homi Adajania,8916578
Bob Spiers,13350000
Barbet Schroeder,2427116
Michael Bully Herbig,6673502
Shin'ichirÃ´ Ueda,8891436
Robert Connolly,6660778
Justin Zackham,26606623
Gilles Paquet-Brenner,8850578
Kan Eguchi,13255229
John Sanford,26456108
Zhao Fei,26420000
Noah Baumbach,2201639
Ka-Wai Kam,13197952
Jonathan Hensleigh,8793556
Ciaran Foy,8787757
Kat Coiro,6584203
Juan Diego Solanas,13165176
Eva Jin,13106094
Jean-Jacques Mantello,6542068
John Luessenhop,6541654
Afonso Poyart,13080518
Xavier Palud,26159068
Koichiro Miki,5223013
Johan Nijenhuis,2611228
Nanette Burstein,13032532
Sukumar,8672635
Tae Jin Ahn (ìíì§),25972804
Corey Yuen,5181571
Alex Garland,6473924
Chris Appelhans,25860000
Egor Baranov,4308436
Jonathan Teplitzky,8596055
John McNaughton,5156967
Woogie Kim,25760000
Choi Yong-seok,25760000
Ariel Vromen,3679413
Matthias Schweighofer,8584588
Fernando LeÃ³n de Aranoa,5148134
Prakash Jha,5105292
Hiroshi Akabane,3190704
Matthew Chow Hoi-Kwong,25441760
Richard Kelly,8474719
David Dhawan,8462495
David Charhon,8459017
Steve Loter,25320246
Nicolai Fuglsig,25298665
David Wnendt,6321207
Timur Vermes,25283394
Alexandre de La PatelliÃ¨re,25245794
Clarence Fok Yiu-leung,25040000
Hajime Hashimoto,8341288
Joseph Kahn,8333333
Izuru Narushima,4163666
Stephen Kay,6222619
Lenny Abrahamson,8296688
Wong Ming-Sing,24860818
Kwok Cheung Tsang,24859900
Park Noo-ri,24789490
Reinhard Klooss,8254690
John Turturro,4949775
Lucia Aniello,24738714
Aaron Sorkin,8210718
Yang Wu,24620000
Yvan Attal,4093699
Elaine Bogan,24519529
Joel Gallen,24518792
Katia Lund,24495898
John Carpenter,1222486
Brad Parker,12223397
Fred Wolf,4073890
Anika Decker,8146859
Choi Sung-hyun,24376704
Fernando GonzÃ¡lez Molina,4875011
Remi Bezancon,12182374
William Malone,12162863
Christophe Barratier,4859294
Shashank Khaitan,8089640
Cho Jung rae,4848633
Jeong Yeol Choi,12112996
Julie Delpy,4842677
Norman Jewison,1099200
Andrei Konchalovsky,4833997
Abbas Alibhai Burmawalla,12074291
Mastan Alibhai Burmawalla,12074291
Jun-hee Han,12067201
Tony Cervone,6021947
Mahsun KirmizigÃ¼l,5995211
Anthony Bell,5990503
William Eubank,5987711
Jocelyn Moorhouse,5980365
Hideki Ito,23913019
Damian Szifron,11943600
Daniel Stamm,11927414
Raj Kumar Gupta,7918697
Armando Iannucci,11862199
Kasi Lemmons,3368500
Alberto Rodriguez,5851183
Adam Brooks,23376217
Peter Cornwell,11684503
Akiyuki Shinbo,4673534
YÃ»ichirÃ´ Hirakawa,4672468
Olatunde Osunsanmi,11648192
Diane English,23201733
Jack Smight,3314286
Reinaldo Marcus Green,5799834
Luv Ranjan,7712172
Thomas Lilti,5781007
Reema Kagti,11544771
David L. Cunningham,5764542
Toichiro Ruto,11513988
Rupert Goold,7657271
Richard Glatzer,11470983
Klim Shipenko,3822566
Ken-Guan Chiu,22930000
Mike Bigelow,22873310
Abhinay Deo,5711547
Volfango De Biasi,3799992
Philippe Falardeau,4547746
Yan Jia,22687180
Neeraj Pandey,7549986
Jin-gyu Cho,22624185
Tomasz Konecki,11276896
Jingle Ma,11274153
Ludovic Bernard,4475797
Jeff Nichols,4473147
Chris Bailey,22354756
Mark Koetsier,11177378
Jonathan Van Tulleken,22324294
Will Graham,22324294
Patrik Forsberg,22324294
James Duffy,22324294
Rusty Cundieff,4464859
Yang Feng,22323657
J.C. Chandor,3720562
Sidney Lumet,797242
Jeff Tomsic,11147160
Tomohisa Taguchi,7425442
Fei Xing,22268448
Mike Disa,3708065
Greg Gillespie,22222000
Cem Yilmaz,5550887
Stephan Elliott,4439986
Sidney J. Furie,1706021
Mehmet Ada Ãztekin,7382189
Vincent Paronnaud,7377789
Ricky Gervais,5533114
Bowen Han,22114909
Franck Dubosc,11049147
Charles E. Bastien,2762284
Sam Akina,7363210
Paul Bolger,22074786
Yvette Kaplan,22074786
Cheng Zhonghao,11035142
Gaz Alazraki,11026806
Kim Hyung-Joo,10960295
Jun'ichi Ishikawa,10938492
Aaron Horvath,10915179
Peter Rida Michail,10915179
Timothy Reckart,10893502
Ann Hui,5445327
Wayne Blair,5441201
Mabrouk El Mechri,10799956
Maksim Sveshnikov,5398406
Ravi Udyawar,21535056
Clovis Cornillac,7165699
Abdellatif Kechiche,7147714
Taylor Sheridan,10689276
Jean Pierre Ameris,3561579
Na Hyun (ëí),10657535
Gabriel Riva Palacio Alatriste,7091051
Robert Pulcini,4251534
Shari Springer Berman,4251534
Han-Gyul Kim,10626624
Franck Magnier,10619156
Caner Alper,10602063
Mehmet Binay,21168216
Yoona Eom,21099312
Anne Fontaine,2109162
Daniele Luchetti,5261777
Hyo-jin Kang,10497849
Cris D'Amato,2996986
Werner Herzog,776486
Harald Siepermann,20930000
Stephen Merchant,10451026
Lee Seok-Geun,20901029
Anthony Silverston,20898221
Susanne Bier,2973139
Louis-Julien Petit,6914504
Greg McLean,3451967
Yongchang Lin,6886667
Yuusuke Hirota,20643297
Lisa Azuelos,5157542
Mark Romanek,20626175
Elmo Nuganen,20615138
Jeff McGrath,20586040
Cathy Malkasian,20586040
Li Chen,10290000
James Ponsoldt,4091839
Anthony Fabian,6804480
Mary Harron,2910565
Robert Lorenz,6781843
Chava Cartas,4069008
Soo-Kyung Kwon,20340567
Richard Lester,2542288
Danila Kozlovsky,10165490
Peter Mullan,10163706
Blair Simmons,6763405
Joel Edgerton,10132585
Stephen Low,5064645
Jung Bum-Shik,20230328
Vincenzo Natali,3369962
Karyn Kusama,4043726
Mika Ninagawa,10062604
Rodolfo Riva Palacio Alatriste,10046615
Qi Zhang (å¼ ç¦),10034606
Gianluca Leuzzi,5015395
Joachim Roenning,20054692
Lu Ke,20003920
Sean Cunningham,5000000
Javier Ruiz Caldera,3986967
Julia Rezende,3986023
Mikkel Norgaard,4977690
Michel Tiddes,19880875
Darina Shmidt,6626352
Roschdy Zem,4957104
Sanjay Gupta,4951461
Sunao Katabuchi,19794935
Ethan Maniquis,19777324
Mauricio Eca,6591831
Steve Pink,2821826
Tom Brady,6582395
Baran bo Odar,6569342
Andrew Strimaitis,19668014
Terry Zwigoff,4912510
Steven C. Miller,1783361
James Mather,19616184
Stephen St. Leger,19616184
Fausto Brizzi,2793418
Denys Arcand,4879782
Cho Kyu-Jang,19469123
Ellory Elkayem,6485269
Doug Lefler,19425711
Wang Wei,4849762
Jaco Van Dormael,6463526
Murat Åeker,3856535
Dae-min Park,6404554
Won Shin-yun,19191200
Sacha Gervasi,3830425
Carlo Verdone,6373528
Michael Radford,2123576
Chu Yen-Ping,19091231
Ken Hughes,9500223
Val Guest,3800000
Robert Parrish,4750000
Joe McGrath,19000000
Alexs Stadermann,9492508
Oleg Pogodin,18959116
Dan Gilroy,4739375
Byun Sung-Hyun,9465272
Chen Hongyi,18914072
Shimako Sato,18913492
Chris Lofing,6297355
Travis Cluff,6297355
Julian Jarrold,4719866
Uwe Boll,1448770
Charles Grosvenor,18827520
Christopher Jenkins,9391765
Weidong Yuan,18764048
Kwang-Hyun Park,18755496
Steven Knight,6245430
ShÃ»kÃ´ Murase,9368026
Zhang Mo,18683303
Roman Prygunov,4668639
Lee Jang-Hoon,18634127
Katja von Garnier,3105636
Kim Suk-Yoon,18604387
Joby Harold,18594823
Sung-soo Kim,18562127
Dapeng Zhang,9260908
Alankrita Shrivastava,9260264
Ladj Ly,18519566
Alain Chabat,18481089
Derek Drymon,18480000
Jennifer Kluska,9240000
Xiao Yang,18382575
Sven Unterwaldt Jr,3675576
Sherry Hormann,9185861
Joe Charbanic,18321214
Uli Edel,3654068
Bedran Guzel,3650707
Gabriel Julien-LaferriÃ¨re,9112450
Trey Parker,6073080
Philip G. Atwell,18200000
Tetsu Maeda,6050668
John Schultz,2011542
Gerard Johnstone,9050459
Alessandro Genovesi,3618681
Don Roos,9025054
Zhangke Jia,3005199
Karoline Herfurth,4503313
Mike Figgis,1384195
William Shatner,4497488
SÃ¶nke Wortmann,3595710
Er Cheng,8986663
Tom Bezucha,8957491
Li Qingfang,17880000
Longman Leung,17879703
Isao Takahata,2552683
Jun-Soo Park,8925770
Ji-Young Chung,8924566
Peter Landesman,5948164
Alexander Charlot,17793891
Xixi Gao,8879936
Sylvain Chomet,4437495
Julius Avery,4431984
Wing-cheong Law,4430851
Alex Wong,17692630
Siva Koratala,8844280
Dani de la Orden,2210671
Jung-Hoon Kim,17624124
Eric Valette,17623425
Vadim Perelman,3506938
Bruce A. Evans,8756397
Edward Norton,8749770
Scott Mann,5831804
Je Kyun Yoon (ì¤ì ê· ),17491844
Karan Malhotra,8724804
Wei-hao Cheng,5815563
David Mirkin,8709901
Ozan Aciktan,4353734
Lynne Ramsay,8697131
Hakan Algul,4347354
Alan Mak,17314737
Yang Lei,17269548
He Nian,17241380
Stephen Elliott,8612270
Wladyslaw Pasikowski,4288707
Atom Egoyan,1426557
Haifaa Al-Mansour,4278159
Michael Dowse,2441052
Danyang Wang,17060000
Takashi Shimizu,4264216
Valentino Picone,17028644
Benjamin Renner,8494975
Akiva Goldsman,8487401
Julia von Heinz,8486153
Yuelun Wang,16960000
Joe Cornish,5647067
Emilio Estevez,2821299
Teng Huatao,16923672
Dominic Cooke,4228915
Nicholas Meyer,3377407
Nicolas Lopez,4211058
Won-Sub Choi,8410558
Shane Acker,8405053
Joseph Gordon-Levitt,16790875
Hiroyuki Yamashita,16755523
Jim Field Smith,8350912
John Bruno,8350556
Martin Weisz,8331186
Kurt Wimmer,5531966
Matthjs Van Heijnngen,8285454
Kuo Liu,16558135
Justin Dec,16554435
Onur Bilgetay,4134635
Gu Changwei,8257294
Derrick Borte,4127191
Oh-Kwang Kwon,8229670
Autumn de Wilde,8196414
Alongsun,16380000
Tony Goldwyn,3275231
Rowan Joffe,16321122
Dong Yachun,16310000
Sunny Chan,8145373
Robert Benton,2035757
Neri Parenti,3256201
Aki Kaurismaki,5424962
Isamu Imakake,5423813
Yilmaz Erdogan,5414960
Nia DaCosta,4055514
Joshua Marston,4041916
Denis Chernov,4034367
Luke Dick,16110694
Casey Pinkston,16110694
Mrigdeep Singh Lamba,8050883
Madhur Bhandarkar,8003764
John Gray,5333333
Han Jaerim,15999347
Zhao Hantang,15988889
Antony Hoffman,15983079
Ram Madvani,7976594
Lars Klevberg,5309231
Lee Khan,15926132
David Yarovesky,7962107
Wolfgang Groos,2270039
Park Hee-Kon,15856608
Massimo Venier,5283161
Diane Keaton,7914907
Bernardo Bertolucci,1582894
Chizuru Miyawaki,15775367
Shigeaki Kubo,7870754
Jeremy Garelick,3927846
Gabriele Salvatores,2237945
Tae Gon Kim,7791017
Remo D'Souza,3114346
Kevin Johnson,15568692
Edouard Bergeon,15528468
Stewart Hendler,5171644
Ritesh Batra,3873769
Clare Kilner,5155014
Lisa Cholodenko,15464104
Matt Ross,7730200
Courtney Solomon,7728641
Koji Shiraishi,3857890
Yu Shen,7692204
Christian E. Christiansen,5126657
Kexin Liu,5126234
Morgan Bertacca,15377544
Ruben Ostlund,5121933
Terry George,5109484
Alex Zamm,3063327
Woon-hak Baek,15315552
Ãlvaro FernÃ¡ndez Armero,5102725
Evan Spiliotopoulos,15259887
Vladen Barbe,15193977
Gary Sinyor,5060894
Hideaki Takizawa,15179804
Kazuya Kamihoriuchi,7588699
Lino Disalvo,15173023
Billy Ray,5044797
Timo Vuorensolam,3777541
Vincent Kok,3775393
Jong-Suk Lee,15096922
Troy Nixey,15079745
Dominique Farrugia,7536784
Shin Yamaguchi,15012353
Nicolas Philibert,4983786
Abhishek Kapoor,3735618
Wei Liu,7466018
Sze Pak-Lam,14917516
Kwan Lai Siu,14917516
Tai Lau Wing,14917516
Ismail Fidan,4968876
Don Paul,14897339
Eric Bergeron,14897339
Lu Zhengyu,14897163
Daniel Calparsoro,2482621
Todd Field,4955142
Ozer Feyzioglu,7428271
Jason Zada,7419985
Gong Feng,14798770
Isshin InudÃ´,3695690
Isao Yukisada,3691826
Jason Winer,7378919
Mohamed Hamidi,2948762
Jianbin Chen,7364260
Ash Brannon,14727942
Jean-Christophe Lie,14709816
Hisashi Kimura,3672353
